Gate Entry No,Truck No,Invoice No,In Date,In Time,Out Date,Out Time,Total,MGP-MGN,MGN-WBT,WBT-DOC,DOC-LDG/UNLDG,LDG/UNLDG-WBG,WBG-INV,INV-MGX,User
00000000000200002624,GJ06AX4055,9523101577,09-06-18,8:40,09-06-18,13:30,4:49,:01,:15,:28,2:15,,,1:14,SECOPR1
00000000006100008713,HR67B3370,9911113434,09-06-18,8:52,09-06-18,20:29,11:37,:01,:08,:17,8:56,1:03,1:24,1:51,SECOPR1
00000000006100010032,GJ18AZ9396,9912108774,09-06-18,9:17,09-06-18,20:53,11:36,:01,:07,:16,9:25,1:53,2:02,1:35,SECOPR1
00000000006100010026,GJ04X5695,9913108543,09-06-18,9:31,10-06-18,9:31,24:00,:01,:08,:10,10:26,3:02,4:17,11:58,SECOPR1
00000000006100009434,HR63C4584,9913108543,09-06-18,9:55,09-06-18,16:17,6:21,:01,:13,,,,,,SECOPR1
00000000006100009273,GJ10TV6311,9913108542,09-06-18,10:02,10-06-18,10:09,24:07,:01,:05,:18,10:09,1:41,2:35,12:38,SECOPR1
00000000006100010251,GJ05BX5219,9913108540,09-06-18,10:23,10-06-18,11:01,24:37,:01,:08,:18,9:42,1:32,2:26,13:33,SECOPR1
00000000006100010331,HR67B3688,9912108776,09-06-18,10:29,09-06-18,21:38,11:09,:01,:10,:12,8:26,:25,:32,1:21,SECOPR1
00000000000300001443,GJ06AX1500,9921102389,09-06-18,10:34,09-06-18,18:35,8:00,:01,:16,:29,3:17,,,3:05,SECOPR1
00000000006100008892,GJ16AU2848,9913108552,09-06-18,10:36,10-06-18,12:40,26:03,:01,:06,1:19,12:59,:36,:09,10:50,SECOPR1
00000000006100010424,RJ05GB2780,9911113457,09-06-18,10:38,10-06-18,11:06,24:27,:01,:12,7:10,12:37,:55,:36,2:53,SECOPR1
00000000006100010353,HR45B8608,9913108527,09-06-18,10:42,09-06-18,20:38,9:55,:01,:09,:24,6:48,:15,:27,1:47,SECOPR1
00000000006100006799,GJ05AZ6043,9911113448,09-06-18,10:45,10-06-18,12:53,26:07,:01,:08,1:23,14:06,:08,2:24,8:12,SECOPR1
00000000006100006802,GJ20X4500,9911113441,09-06-18,10:54,10-06-18,13:07,26:12,:01,:10,:11,13:14,5:29,5:57,12:06,SECOPR1
00000000000300001422,GJ12AU9615,9921102395,09-06-18,11:06,09-06-18,20:27,9:21,:01,:15,:27,5:49,,,1:50,SECOPR1
00000000006100010382,MP09HH4327,9913108549,09-06-18,11:09,10-06-18,12:08,24:59,:01,:38,:10,12:56,:30,1:00,10:41,SECOPR1
00000000006100009620,HR58B1585,9913108545,09-06-18,11:14,10-06-18,12:20,25:06,:01,:09,:48,9:49,1:52,2:07,14:02,SECOPR1
00000000000300001447,GJ06VV8305,9921102390,09-06-18,11:16,09-06-18,18:18,7:01,:01,:09,:16,3:27,,,2:13,SECOPR1
00000000006100010189,GJ01BV2757,9913108544,09-06-18,11:18,10-06-18,11:27,24:09,:01,:41,:06,8:24,:21,1:23,13:54,SECOPR1
00000000000300001457,GJ06AX5271,9913108544,09-06-18,11:21,09-06-18,17:47,6:25,:01,:09,,,,,,SECOPR1
00000000006100010317,MH46BF0465,9511100265,09-06-18,11:24,10-06-18,13:47,26:23,:01,:09,:11,10:02,1:41,2:14,15:24,SECOPR1
00000000006100010164,TN52M4879,9912108784,09-06-18,11:31,10-06-18,10:23,22:51,:01,:11,:35,14:42,:28,1:45,6:03,SECOPR1
00000000006100010186,GJ02Z9911,9913108560,09-06-18,11:33,10-06-18,12:00,24:26,:01,:58,:07,16:42,1:29,1:59,6:07,SECOPR1
00000000006100010301,MH46BB2141,9913108570,09-06-18,11:40,10-06-18,12:56,25:16,:01,:08,:12,20:00,:36,1:32,3:55,SECOPR1
00000000006100010379,GJ06AX0039,9913108564,09-06-18,11:46,10-06-18,13:55,26:09,:01,:09,:28,18:43,4:28,5:17,5:58,SECOPR1
00000000000300001453,GJ06VV8007,9921102394,09-06-18,11:49,09-06-18,19:40,7:51,:01,:32,:18,4:35,,,1:49,SECOPR1
00000000000300001445,GJ01AY8952,9921102392,09-06-18,11:54,09-06-18,18:40,6:46,:01,:44,:09,2:50,,,2:00,SECOPR1
00000000006100010318,MH46AR8565,9511100266,09-06-18,11:57,10-06-18,13:50,25:53,:01,:11,:21,9:20,1:39,2:10,15:26,SECOPR1
00000000006100010303,GJ18AZ3681,9911113439,09-06-18,12:04,10-06-18,11:31,23:27,:01,:16,:12,12:03,:15,:33,10:34,20535
00000000000300001451,GJ06AX0908,9921102391,09-06-18,12:03,09-06-18,18:33,6:29,:01,:09,:10,3:21,,,1:53,SECOPR1
00000000000300001438,GJ12AY9839,9921102398,09-06-18,12:04,09-06-18,20:44,8:39,:01,:21,:29,4:55,,,1:24,SECOPR1
00000000000200002630,GJ12Z3619,9523101581,09-06-18,12:07,09-06-18,18:46,6:38,:01,:23,:39,3:13,,,2:02,20535
00000000000300001446,GJ10X9059,9921102396,09-06-18,12:09,09-06-18,20:56,8:46,:01,:25,:26,4:45,,,2:17,SECOPR1
00000000000300001455,GJ10X5452,9921102399,09-06-18,12:14,09-06-18,21:02,8:48,:01,:28,:33,5:34,,,1:36,20535
00000000000300001456,GJ10X8617,9921102401,09-06-18,12:17,09-06-18,20:59,8:41,:01,:27,:35,6:03,,,1:17,SECOPR1
00000000000300001449,GJ10TV6966,9921102407,09-06-18,12:20,10-06-18,16:06,27:45,:01,:27,:41,25:04,,,1:05,SECOPR1
00000000006100009539,GJ18AZ5058,9911113446,09-06-18,12:23,10-06-18,12:16,23:53,:01,:14,:06,13:53,:18,2:16,7:39,SECOPR1
00000000000300001448,GJ10X9414,9921102404,09-06-18,12:25,10-06-18,15:37,27:11,:01,:28,:56,24:10,,,1:06,SECOPR1
00000000000300001442,GJ06TT6658,9921102393,09-06-18,12:30,09-06-18,18:57,6:27,:01,:27,:37,2:38,,,2:16,SECOPR1
00000000006100010261,HR63C5331,9913108553,09-06-18,12:41,10-06-18,12:28,23:47,:01,:42,:14,11:28,:31,:09,10:38,SECOPR1
00000000006100010395,GJ06ZZ9517,9913108582,09-06-18,12:49,10-06-18,15:56,27:07,:01,:34,:10,24:50,2:39,2:54,1:14,SECOPR1
00000000000300001439,GJ12Z2159,9922101663,09-06-18,12:56,09-06-18,18:59,6:02,:01,:06,:38,3:10,,,1:51,SECOPR1
00000000000200002572,GJ12AZ7662,9523101583,09-06-18,12:59,09-06-18,19:08,6:09,:01,:44,1:57,1:54,,,1:03,SECOPR1
00000000000300001444,GJ01DT4057,9921102400,09-06-18,13:01,09-06-18,20:47,7:45,:01,:20,:23,5:12,,,1:06,SECOPR1
00000000006100006798,MP28H3670,9913108555,09-06-18,13:08,10-06-18,13:13,24:05,:01,:35,:12,13:17,:31,1:33,8:57,SECOPR1
00000000000200002576,GJ12AY0316,9523101584,09-06-18,13:36,09-06-18,20:13,6:36,:01,:10,2:30,1:36,,,1:21,SECOPR1
00000000006100010307,GJ18AZ5373,9511100267,09-06-18,13:39,10-06-18,11:36,21:57,:01,:27,:05,12:03,,2:24,6:54,20535
00000000000200002579,GJ06AX4244,9523101582,09-06-18,13:39,09-06-18,19:11,5:31,:01,:11,1:19,1:56,,,1:20,SECOPR1
00000000006100009560,GJ18AZ5472,9911113440,09-06-18,13:42,10-06-18,11:43,22:01,:01,:08,:06,10:36,:11,:34,10:45,SECOPR1
00000000006100009199,GJ05AT3028,9913108557,09-06-18,13:42,10-06-18,13:59,24:17,:01,:14,:05,15:06,1:15,1:22,8:42,20535
00000000000300001435,UP17T9099,9921102402,09-06-18,13:46,10-06-18,14:09,24:23,:01,:08,:12,21:03,,,2:13,20535
00000000006100010275,TN52J0295,9912108788,09-06-18,13:50,10-06-18,10:40,20:49,:01,:13,:10,13:30,:10,1:36,5:05,SECOPR1
00000000000300001461,OR15N4608,9922101664,09-06-18,13:54,09-06-18,19:17,5:22,:01,:11,:24,2:32,,,2:00,SECOPR1
00000000000300001464,OR15M8248,9922101666,09-06-18,13:57,09-06-18,19:33,5:35,:01,:12,:27,2:40,,,1:43,SECOPR1
00000000006100010153,TN28BC9577,9912108781,09-06-18,14:05,10-06-18,10:44,20:39,:01,:08,:07,9:55,:12,:46,9:26,SECOPR1
00000000006100009172,GJ19T1944,9913108558,09-06-18,14:10,10-06-18,13:58,23:47,:01,:07,:22,14:24,:38,:50,8:39,20535
00000000006100010311,UP78DT1475,9513100276,09-06-18,14:12,10-06-18,13:36,23:23,:01,:19,:14,13:56,:48,1:01,8:37,SECOPR1
00000000006100010182,GJ18AT9996,9913108568,09-06-18,14:13,10-06-18,10:18,20:04,:01,:15,:04,16:00,1:23,:13,2:06,20535
00000000000300001462,NL02K7673,9922101667,09-06-18,14:16,09-06-18,21:04,6:48,:01,:09,1:30,2:22,,,2:00,SECOPR1
00000000006100010276,TN88D1638,9912108783,09-06-18,14:19,10-06-18,13:37,23:18,:01,:13,:11,12:56,1:22,1:36,9:41,SECOPR1
00000000006100010271,RJ14GJ6707,9911113456,09-06-18,14:43,10-06-18,14:21,23:37,:01,:13,:43,15:09,:38,:25,6:26,SECOPR1
00000000006100010328,RJ14GJ6466,9512100244,09-06-18,15:29,10-06-18,11:17,19:47,:01,:11,:06,5:46,:26,:17,12:57,SECOPR1
00000000006100010136,HR63B2388,9913108578,09-06-18,15:37,10-06-18,15:30,23:52,:01,:25,:18,20:31,10:16,10:46,2:05,SECOPR1
00000000006100010375,GJ18AZ8289,9911113450,09-06-18,15:48,10-06-18,11:51,20:03,:01,:09,:14,12:11,:35,2:07,5:54,SECOPR1
00000000006100010374,GJ18AZ5580,9911113451,09-06-18,15:50,10-06-18,13:25,21:34,:01,:12,:23,10:51,1:59,:50,7:15,SECOPR1
00000000000200002574,GJ12AW1155,9523101585,09-06-18,15:55,09-06-18,20:36,4:40,:01,:05,:46,1:40,,,1:15,SECOPR1
00000000000200002627,GJ16W0999,9524102187,09-06-18,15:57,09-06-18,20:42,4:44,:01,:13,:51,1:32,,,1:16,SECOPR1
00000000000300001467,GJ06AU1778,9921102409,09-06-18,16:00,10-06-18,16:55,24:54,:01,:17,:48,22:32,,,:41,SECOPR1
00000000006100010252,GJ05BV8374,9912108803,09-06-18,16:05,10-06-18,13:10,21:05,:01,:11,:26,15:42,:57,2:15,3:24,SECOPR1
00000000006100009483,GJ20U5445,9911113447,09-06-18,16:10,10-06-18,12:38,20:28,:01,:11,:06,10:02,:15,2:22,7:59,20535
00000000000300001378,GJ12BV9481,9921102403,09-06-18,16:10,10-06-18,14:11,22:01,:01,:19,:27,19:19,,,1:26,SECOPR1
00000000000200002629,GJ06AV8431,9524102190,09-06-18,16:14,10-06-18,13:40,21:25,:01,:18,:36,18:21,,,1:42,SECOPR1
00000000006100010371,GJ18AX6893,9912108802,09-06-18,16:16,10-06-18,13:01,20:45,:01,:13,:16,15:42,4:01,5:08,3:23,SECOPR1
00000000006100009496,RJ14GH6652,9913108554,09-06-18,16:22,10-06-18,14:45,22:22,:01,:07,:15,10:37,:38,1:14,10:45,SECOPR1
00000000006100010367,GJ10Z5998,9913108548,09-06-18,16:28,10-06-18,12:04,19:36,:01,:08,:11,7:16,:22,:22,11:12,SECOPR1
00000000000200002522,GJ16Z9839,9524102189,09-06-18,16:32,10-06-18,13:32,21:00,:01,:08,:35,18:09,,,1:38,20535
00000000006100010314,TN93A2587,9512100248,09-06-18,16:33,10-06-18,11:47,19:13,:01,:08,:14,14:52,:16,:56,3:17,SECOPR1
00000000000300001468,GJ06AU0794,9921102410,09-06-18,16:34,10-06-18,16:44,24:10,:01,:21,:37,22:21,,,:31,20535
00000000006100010370,GJ20T5533,9912108782,09-06-18,16:35,10-06-18,11:13,18:38,:01,:10,:08,7:46,:18,1:02,9:47,SECOPR1
00000000000200002521,GJ02Z9811,9524102188,09-06-18,16:36,10-06-18,13:21,20:45,:01,:12,:36,17:52,,,1:43,20535
00000000006100010326,KA01AH6377,9512100246,09-06-18,16:37,10-06-18,6:43,14:06,:01,:09,:10,7:38,:07,:24,5:48,SECOPR1
00000000006100009992,MH09CU8457,9913108556,09-06-18,16:43,10-06-18,7:44,15:00,:01,:16,:09,9:37,:02,1:39,3:18,SECOPR1
00000000000300001466,GJ06AT2281,9921102411,09-06-18,16:45,10-06-18,18:15,25:29,:01,:13,:50,23:31,,,:34,SECOPR1
00000000006100010188,GJ18AT9744,9913108547,09-06-18,16:51,10-06-18,9:35,16:43,:01,:43,:08,6:02,:40,:22,8:44,SECOPR1
00000000006100008180,NL01Q8072,9913108587,09-06-18,17:40,10-06-18,17:56,24:16,:01,:17,:09,22:31,:13,:25,1:03,SECOPR1
00000000006100009633,HR46D7128,9911113458,09-06-18,16:59,10-06-18,12:24,19:24,:01,:07,:11,14:03,:10,:40,4:09,SECOPR1
00000000000300001473,GJ12BT8615,9921102408,09-06-18,17:06,10-06-18,15:47,22:41,:01,:20,:47,20:22,,,:45,SECOPR1
00000000006100010187,GJ14W1113,9913108551,09-06-18,17:11,10-06-18,9:45,16:33,:01,:35,:11,7:17,:24,:06,7:57,SECOPR1
00000000006100010214,GJ01CU7918,9911113454,09-06-18,17:14,10-06-18,11:55,18:41,:01,:38,:09,12:39,:52,:16,4:03,SECOPR1
00000000000300001379,GJ12BW9115,9911113454,09-06-18,17:19,09-06-18,20:07,2:48,:01,:11,,,,,,SECOPR1
00000000006100010337,HR63D8386,9911113470,09-06-18,17:57,10-06-18,21:02,27:04,:01,:43,:14,19:21,2:27,2:37,6:33,SECOPR1
00000000006100009214,HR63C4584,9912108820,09-06-18,18:01,10-06-18,20:58,26:57,:01,:37,15:23,9:07,:25,:46,1:26,SECOPR1
00000000006100010333,GJ05BX5862,9912108780,09-06-18,18:03,10-06-18,10:52,16:48,:01,:11,:15,4:22,1:30,:51,9:36,SECOPR1
00000000006100010372,MH43Y4984,9913108561,09-06-18,18:05,10-06-18,13:52,19:47,:01,:20,:15,11:16,:29,:37,7:45,SECOPR1
00000000000300001380,GJ12BW7171,9921102405,09-06-18,18:11,10-06-18,15:40,21:28,:01,:19,:59,18:13,,,1:08,SECOPR1
00000000006100010396,GJ05BX5342,9913108559,09-06-18,18:14,10-06-18,10:56,16:41,:01,:08,:19,8:23,:47,1:41,5:19,SECOPR1
00000000006100010386,GJ09X8334,9912108798,09-06-18,18:17,10-06-18,12:47,18:30,:01,:35,:05,11:59,:39,1:02,4:05,SECOPR1
00000000006100010309,UP64AT1632,9512100249,09-06-18,18:26,10-06-18,15:19,20:53,:01,:08,:10,17:39,:34,:51,2:36,SECOPR1
00000000006100009021,HR55U0642,9912108801,09-06-18,18:32,10-06-18,13:34,19:01,:01,:10,:11,13:43,1:01,1:56,3:58,SECOPR1
00000000006100009998,HR45B7205,9913108569,09-06-18,18:39,10-06-18,11:23,16:43,:01,:08,:05,12:33,:09,:55,2:49,SECOPR1
00000000006100010225,GJ21W2555,9911113460,09-06-18,18:46,10-06-18,12:13,17:26,:01,:08,:16,11:50,:36,:38,3:54,SECOPR1
00000000006100010215,GJ18AX6630,9912108799,09-06-18,18:49,10-06-18,13:16,18:27,:01,:21,:32,13:11,1:16,1:49,3:47,SECOPR1
00000000006100008764,HR63B2389,9913108574,09-06-18,18:54,10-06-18,15:24,20:29,:01,:07,:06,16:41,9:08,9:20,3:20,SECOPR1
00000000006100009991,GJ20T7299,9913108592,09-06-18,18:56,11-06-18,9:00,38:04,:01,:22,18:18,4:18,:31,1:18,14:15,SECOPR1
00000000006100010332,MH48AG6617,9913108563,09-06-18,18:57,10-06-18,12:48,17:51,:01,:04,:08,10:51,:07,:06,6:31,SECOPR1
00000000006100010430,TN52C5087,9313700268,09-06-18,19:02,10-06-18,16:52,21:50,:01,:12,:22,18:44,:11,:04,2:12,SECOPR1
00000000006100010191,MH04DS2812,9913108567,09-06-18,19:03,10-06-18,13:41,18:37,:01,:12,:24,10:57,1:20,:11,5:31,SECOPR1
00000000006100008654,HR63D2251,9912108796,09-06-18,19:04,10-06-18,12:31,17:26,:01,:08,:25,11:07,1:00,:25,4:17,SECOPR1
00000000006100009228,RJ14GD6276,9911113476,09-06-18,19:12,10-06-18,16:30,21:18,:01,:09,:21,19:19,:26,1:15,:38,SECOPR1
00000000006100010335,HR45B4922,9313700269,09-06-18,19:15,10-06-18,16:37,21:21,:01,:10,:18,19:12,:34,:19,:44,SECOPR1
00000000006100010428,TN34AA9789,9313700272,09-06-18,19:17,10-06-18,21:20,26:03,:01,:12,:17,22:40,2:56,4:24,1:22,SECOPR1
00000000006100010126,HR69B7581,9911113468,09-06-18,19:23,10-06-18,15:33,20:09,:01,:10,:15,18:14,:58,1:07,1:19,SECOPR1
00000000006100009006,GJ18AV8588,9911113472,09-06-18,19:31,10-06-18,15:52,20:21,:01,:54,:53,16:58,1:12,1:37,1:08,SECOPR1
00000000006100010340,MH40BG5465,9313700266,09-06-18,19:33,10-06-18,12:36,17:02,:01,:06,:07,8:57,:54,1:09,7:35,SECOPR1
00000000006100009990,GJ01BY7189,9912108809,09-06-18,19:40,10-06-18,14:35,18:55,:01,:14,:08,15:52,:26,:22,1:48,SECOPR1
00000000006100010361,GJ10Z8819,9911113464,09-06-18,19:45,10-06-18,14:17,18:31,:01,:36,:34,15:08,4:24,4:42,1:53,SECOPR1
00000000006100009551,MH04GR3004,9911113462,09-06-18,19:49,10-06-18,13:42,17:52,:01,:11,:06,11:08,:33,:47,5:03,SECOPR1
00000000006100010323,UP78DN0966,9313700271,09-06-18,19:52,11-06-18,9:10,37:18,:01,:42,:16,22:04,3:24,3:30,14:07,SECOPR1
00000000006100007423,GJ06AX2677,9911113496,09-06-18,20:02,11-06-18,9:20,37:18,:01,:10,14:09,9:12,:58,:32,12:14,SECOPR1
00000000006100010385,MH43Y5833,9912108811,09-06-18,20:08,10-06-18,16:09,20:00,:01,:10,:37,16:16,:46,:54,2:47,SECOPR1
00000000006100009631,GJ18AU8948,9911113467,09-06-18,20:15,10-06-18,15:44,19:29,:01,1:05,:22,16:12,:54,1:01,1:40,SECOPR1
00000000006100009561,GJ18AZ4581,9911113471,09-06-18,20:28,10-06-18,15:50,19:22,:01,:47,:27,16:32,1:14,1:25,1:22,SECOPR1
00000000006100010204,GJ18AT9743,9913108573,09-06-18,20:32,10-06-18,14:14,17:42,:01,:08,:13,11:16,:30,1:24,5:08,SECOPR1
00000000006100009475,GJ18AZ3366,9911113473,09-06-18,20:53,10-06-18,16:47,19:53,:01,:05,:19,17:46,:28,1:10,:58,SECOPR1
00000000006100010231,DN09Q9415,9911113490,09-06-18,20:56,11-06-18,9:12,36:16,:01,:28,12:33,9:20,:13,:34,13:04,SECOPR1
00000000006100010407,TN88Y2899,9912108800,09-06-18,21:06,10-06-18,12:34,15:28,:01,:12,:22,11:07,1:07,1:49,3:02,SECOPR1
00000000006100010384,RJ14GJ1592,9913108577,09-06-18,21:24,10-06-18,14:48,17:24,:01,:25,:06,15:14,:43,:52,1:29,SECOPR1
00000000006100010431,TN52L4585,9313700270,09-06-18,21:41,10-06-18,18:00,20:19,:01,:14,:12,18:20,:57,1:18,1:09,SECOPR1
00000000006100008082,GJ18AU7302,9911113478,09-06-18,21:42,10-06-18,17:43,20:00,:01,:18,:08,17:26,:27,:47,1:46,SECOPR1
00000000006100010206,MH48AG6616,9913108572,09-06-18,22:28,10-06-18,12:45,14:16,:01,:08,:45,8:41,:23,1:21,3:41,SECOPR1
00000000006100009358,RJ14GJ1173,9912108806,09-06-18,22:30,10-06-18,12:43,14:13,:01,:11,:42,9:34,1:17,2:17,2:43,SECOPR1
00000000006100009275,GJ16AU3270,9911113465,09-06-18,22:33,10-06-18,14:27,15:53,:01,:13,:41,13:39,:01,:14,1:04,SECOPR1
00000000006100010397,RJ27GB0115,9913108584,09-06-18,22:34,10-06-18,15:59,17:24,:01,:09,:41,14:55,:11,:08,1:15,SECOPR1
00000000006100010243,HR55W6110,9911113479,09-06-18,22:45,10-06-18,18:49,20:04,:01,:13,:21,16:26,:38,:23,1:59,SECOPR1
00000000006100010123,HR47B5865,9913108580,09-06-18,22:51,10-06-18,15:42,16:51,:01,:13,:17,14:07,1:02,1:21,1:52,SECOPR1
00000000006100010114,MH04DS2832,9313100014,09-06-18,22:56,10-06-18,13:31,14:34,:01,:12,:20,7:41,:30,:31,5:15,SECOPR1
00000000006100008372,GJ05AZ6016,9911113492,09-06-18,23:02,10-06-18,22:52,23:50,:01,:08,10:56,8:35,:46,:41,2:40,SECOPR1
00000000006100010169,HR39D3390,9912108815,09-06-18,23:15,10-06-18,17:24,18:09,:01,:49,:10,14:28,1:36,2:44,1:30,SECOPR1
00000000006100009557,GJ06AU0934,9913108585,09-06-18,23:21,10-06-18,17:30,18:09,:01,:12,:06,16:18,1:24,1:39,1:15,SECOPR1
00000000006100010144,HR63D9188,9913108589,09-06-18,23:26,10-06-18,18:44,19:18,:01,:14,1:52,14:33,:49,:16,1:31,SECOPR1
00000000006100009995,WB23E4274,9912108821,09-06-18,23:27,11-06-18,8:50,33:22,:01,:14,:43,19:24,3:43,4:09,12:33,SECOPR1
00000000006100010412,TN52H6295,9913108588,09-06-18,23:37,10-06-18,17:45,18:08,:01,:11,1:33,15:21,:37,:48,:49,SECOPR1
00000000006100009409,GJ18AZ6552,9911113480,09-06-18,23:40,10-06-18,18:11,18:30,:01,:31,:21,15:48,:49,1:21,1:15,SECOPR1
00000000006100010241,GJ14W1139,9313700274,09-06-18,23:48,11-06-18,10:46,34:57,:01,:20,:13,19:07,3:56,4:30,14:41,SECOPR1
00000000006100010360,GJ18AZ9063,9913108590,09-06-18,23:51,11-06-18,6:56,31:05,:01,:18,:11,16:50,1:38,1:56,13:25,SECOPR1
00000000006100010324,UP78CT8537,9313700275,10-06-18,0:06,10-06-18,22:44,22:38,:01,:23,:50,18:03,:39,:14,2:25,SECOPR1
00000000006100006762,MH46BB4483,9911113487,10-06-18,0:09,10-06-18,21:15,21:06,:01,:10,9:54,8:01,:16,1:26,1:14,SECOPR1
00000000006100008954,GJ18AZ5274,9913108596,10-06-18,0:12,11-06-18,10:10,33:58,:01,:27,:57,18:10,3:40,4:10,13:51,SECOPR1
00000000006100010016,RJ27GB6451,9911113486,10-06-18,0:46,10-06-18,20:28,19:42,:01,:12,:14,17:07,2:13,2:39,1:42,SECOPR1
00000000006100010218,GJ18AZ2754,9913108597,10-06-18,6:40,11-06-18,10:15,27:35,:01,:08,1:09,11:45,1:00,1:35,13:55,SECOPR1
00000000000200002628,GJ06AV4964,9524102192,10-06-18,8:44,10-06-18,14:41,5:56,:01,:08,:25,3:13,,,:58,SECOPR1
00000000000200002573,GJ12AZ1445,9523101586,10-06-18,8:47,10-06-18,14:08,5:20,:01,:09,:13,2:11,,,2:17,SECOPR1
00000000006100009629,GJ16AU3444,9912108816,10-06-18,9:08,10-06-18,17:55,8:46,:01,:06,1:15,5:40,:43,:07,:51,SECOPR1
00000000006100010342,GJ16AU2770,9912108832,10-06-18,9:10,11-06-18,11:35,26:24,:01,:07,:14,18:03,1:29,1:10,5:18,SECOPR1
00000000000200002509,GJ16X9802,9524102191,10-06-18,9:16,10-06-18,14:25,5:08,:01,:19,:08,2:37,,,1:41,SECOPR1
00000000006100010085,TN88A9471,9913108598,10-06-18,9:51,11-06-18,10:34,24:42,:01,:11,:09,10:04,,:13,14:03,SECOPR1
00000000006100010310,UP70BT8717,9512100251,10-06-18,10:00,11-06-18,13:21,27:20,:01,:11,:22,15:11,:27,3:37,8:23,SECOPR1
00000000000200002510,GJ15AT1232,9524102193,10-06-18,10:03,10-06-18,14:38,4:35,:01,:07,:09,2:15,,,:53,SECOPR1
00000000006100010039,GJ06AX0716,9911113509,10-06-18,10:05,11-06-18,13:12,27:07,:01,:07,1:28,15:40,:42,2:46,7:43,SECOPR1
00000000006100010422,HR46E8495,9913108601,10-06-18,10:12,11-06-18,12:05,25:53,:01,:08,:08,13:03,3:13,4:13,11:31,SECOPR1
00000000006100010198,MH04EB5329,9913108594,10-06-18,10:13,10-06-18,20:45,10:31,:01,:07,:10,8:32,:20,:36,:43,SECOPR1
00000000006100010286,PB11CL6027,9913108593,10-06-18,10:18,11-06-18,8:54,22:36,:01,:09,:06,8:28,:26,:21,13:03,SECOPR1
00000000006100009523,HR69C9352,9911113500,10-06-18,10:21,11-06-18,12:11,25:50,:01,:24,:09,12:49,3:27,4:37,11:15,SECOPR1
00000000006100009637,CG04HX7851,9913108606,10-06-18,10:41,11-06-18,11:33,24:51,:01,1:06,:11,15:30,3:53,5:39,6:15,SECOPR1
00000000006100009269,GJ18AX9198,9913108599,10-06-18,10:57,11-06-18,9:59,23:01,:01,:12,:05,11:59,2:55,4:09,9:28,SECOPR1
00000000006100001164,RJ27GC3864,9313700277,10-06-18,11:04,11-06-18,10:37,23:33,:01,:14,1:08,12:38,:29,:25,8:34,SECOPR1
00000000006100009550,MH04FP2987,9912108822,10-06-18,11:13,11-06-18,19:32,32:18,:01,:19,8:44,:28,:13,:48,22:08,SECOPR1
00000000006100010387,GJ18AZ2277,9912108825,10-06-18,11:27,11-06-18,9:16,21:48,:01,:32,:43,11:39,:46,:50,7:15,SECOPR1
00000000006100009639,CG04JD6451,9913108605,10-06-18,11:36,11-06-18,11:25,23:49,:01,:09,:06,15:35,2:12,3:45,6:24,SECOPR1
00000000000300001472,GJ06AX0130,9921102412,10-06-18,11:47,10-06-18,18:31,6:44,:01,:08,:15,5:19,,,:35,SECOPR1
00000000006100010131,HR46E5582,9912108841,10-06-18,11:59,11-06-18,12:42,24:43,:01,:19,:20,20:05,2:32,2:52,3:36,SECOPR1
00000000000300001471,GJ06AV6123,9921102414,10-06-18,12:01,10-06-18,21:33,9:32,:01,:25,:09,6:24,,,2:10,SECOPR1
00000000006100008983,GJ18AX7281,9911113495,10-06-18,12:02,11-06-18,2:40,14:37,:01,:13,:06,8:10,:23,:51,5:37,SECOPR1
00000000000300001470,GJ06AT2945,9921102415,10-06-18,12:10,10-06-18,20:36,8:26,:01,:31,:09,6:37,,,:42,SECOPR1
00000000006100010041,MH04GR9840,9911113499,10-06-18,12:24,11-06-18,11:27,23:02,:01,:12,8:27,:58,1:01,:07,14:10,SECOPR1
00000000000300001469,GJ06VV6793,9921102416,10-06-18,12:28,11-06-18,14:01,25:33,:01,:25,:13,21:44,,,2:14,SECOPR1
00000000006100010259,HR69C5105,9912108853,10-06-18,13:16,11-06-18,14:36,25:20,:01,:18,:19,21:32,6:20,6:33,2:55,SECOPR1
00000000006100010222,GJ18AZ8172,9912108824,10-06-18,14:06,11-06-18,9:30,19:23,:01,:48,3:04,5:40,1:31,:43,7:33,SECOPR1
00000000006100009472,GJ18AX8289,9911113506,10-06-18,14:09,11-06-18,10:22,20:12,:01,1:01,3:17,7:25,:42,2:20,5:23,SECOPR1
00000000000300001384,GJ12BT9535,9921102413,10-06-18,14:36,10-06-18,18:52,4:16,:01,:12,:17,2:33,,,:51,SECOPR1
00000000006100010037,GJ18AZ1890,9912108837,10-06-18,14:39,11-06-18,11:02,20:22,:01,:34,:17,13:39,:11,2:21,3:39,SECOPR1
00000000006100009338,UP78DN0779,9913108608,10-06-18,15:32,11-06-18,11:43,20:10,:01,:09,:18,11:07,1:52,1:09,5:32,SECOPR1
00000000006100010450,GJ18AZ3690,9313500011,10-06-18,15:33,11-06-18,11:11,19:37,:01,:17,:10,8:44,:23,:40,9:19,SECOPR1
00000000006100009571,HR63D1292,9912108827,10-06-18,15:35,11-06-18,12:26,20:51,:01,:10,2:57,7:24,:51,3:36,7:30,SECOPR1
00000000006100010025,GJ01AT4102,9913108619,10-06-18,15:50,11-06-18,15:58,24:07,:01,:41,:15,16:01,7:34,8:26,6:13,SECOPR1
